run_id,seed,status,val_rmse,val_r2,train_seconds,config_id,error_msg,hidden_lstm,hidden_gru,dense1,dense2,dropout,lr,weight_decay,batch_size,grad_clip
547,42,ok,0.020474402233958244,-0.13357651233673096,3.1000783443450928,"{""batch_size"": 64, ""dense1"": 128, ""dense2"": 32, ""dropout"": 0.0, ""grad_clip"": 1.0, ""hidden_gru"": 64, ""hidden_lstm"": 128, ""lr"": 0.0005, ""weight_decay"": 0.0001}",,128,64,128,32,0.0,0.0005,0.0001,64,1.0
548,42,ok,0.02053307369351387,-0.14008259773254395,1.933459997177124,"{""batch_size"": 128, ""dense1"": 128, ""dense2"": 32, ""dropout"": 0.0, ""grad_clip"": 1.0, ""hidden_gru"": 64, ""hidden_lstm"": 128, ""lr"": 0.0005, ""weight_decay"": 0.0001}",,128,64,128,32,0.0,0.0005,0.0001,128,1.0
549,42,ok,0.020917940884828568,-0.18322217464447021,2.9998064041137695,"{""batch_size"": 64, ""dense1"": 128, ""dense2"": 32, ""dropout"": 0.0, ""grad_clip"": 1.0, ""hidden_gru"": 64, ""hidden_lstm"": 128, ""lr"": 0.001, ""weight_decay"": 1e-06}",,128,64,128,32,0.0,0.001,1e-06,64,1.0
550,42,ok,0.020108094438910484,-0.09337770938873291,1.6303529739379883,"{""batch_size"": 128, ""dense1"": 128, ""dense2"": 32, ""dropout"": 0.0, ""grad_clip"": 1.0, ""hidden_gru"": 64, ""hidden_lstm"": 128, ""lr"": 0.001, ""weight_decay"": 1e-06}",,128,64,128,32,0.0,0.001,1e-06,128,1.0
551,42,ok,0.020942552015185356,-0.18600785732269287,3.0365853309631348,"{""batch_size"": 64, ""dense1"": 128, ""dense2"": 32, ""dropout"": 0.0, ""grad_clip"": 1.0, ""hidden_gru"": 64, ""hidden_lstm"": 128, ""lr"": 0.001, ""weight_decay"": 0.0001}",,128,64,128,32,0.0,0.001,0.0001,64,1.0
552,42,ok,0.020108064636588097,-0.09337449073791504,1.6274809837341309,"{""batch_size"": 128, ""dense1"": 128, ""dense2"": 32, ""dropout"": 0.0, ""grad_clip"": 1.0, ""hidden_gru"": 64, ""hidden_lstm"": 128, ""lr"": 0.001, ""weight_decay"": 0.0001}",,128,64,128,32,0.0,0.001,0.0001,128,1.0
553,42,ok,0.019977090880274773,-0.07917749881744385,3.475829839706421,"{""batch_size"": 64, ""dense1"": 128, ""dense2"": 32, ""dropout"": 0.2, ""grad_clip"": 1.0, ""hidden_gru"": 64, ""hidden_lstm"": 128, ""lr"": 0.0005, ""weight_decay"": 1e-06}",,128,64,128,32,0.2,0.0005,1e-06,64,1.0
554,42,ok,0.020275680348277092,-0.11167871952056885,2.7847740650177,"{""batch_size"": 128, ""dense1"": 128, ""dense2"": 32, ""dropout"": 0.2, ""grad_clip"": 1.0, ""hidden_gru"": 64, ""hidden_lstm"": 128, ""lr"": 0.0005, ""weight_decay"": 1e-06}",,128,64,128,32,0.2,0.0005,1e-06,128,1.0
555,42,ok,0.019955748692154884,-0.07687294483184814,3.0725624561309814,"{""batch_size"": 64, ""dense1"": 128, ""dense2"": 32, ""dropout"": 0.2, ""grad_clip"": 1.0, ""hidden_gru"": 64, ""hidden_lstm"": 128, ""lr"": 0.0005, ""weight_decay"": 0.0001}",,128,64,128,32,0.2,0.0005,0.0001,64,1.0
556,42,ok,0.020276565104722977,-0.11177563667297363,2.766010046005249,"{""batch_size"": 128, ""dense1"": 128, ""dense2"": 32, ""dropout"": 0.2, ""grad_clip"": 1.0, ""hidden_gru"": 64, ""hidden_lstm"": 128, ""lr"": 0.0005, ""weight_decay"": 0.0001}",,128,64,128,32,0.2,0.0005,0.0001,128,1.0
557,42,ok,0.020022163167595863,-0.08405280113220215,2.6445915699005127,"{""batch_size"": 64, ""dense1"": 128, ""dense2"": 32, ""dropout"": 0.2, ""grad_clip"": 1.0, ""hidden_gru"": 64, ""hidden_lstm"": 128, ""lr"": 0.001, ""weight_decay"": 1e-06}",,128,64,128,32,0.2,0.001,1e-06,64,1.0
558,42,ok,0.020147593691945076,-0.09767758846282959,1.9131155014038086,"{""batch_size"": 128, ""dense1"": 128, ""dense2"": 32, ""dropout"": 0.2, ""grad_clip"": 1.0, ""hidden_gru"": 64, ""hidden_lstm"": 128, ""lr"": 0.001, ""weight_decay"": 1e-06}",,128,64,128,32,0.2,0.001,1e-06,128,1.0
559,42,ok,0.020020179450511932,-0.08383786678314209,2.6175131797790527,"{""batch_size"": 64, ""dense1"": 128, ""dense2"": 32, ""dropout"": 0.2, ""grad_clip"": 1.0, ""hidden_gru"": 64, ""hidden_lstm"": 128, ""lr"": 0.001, ""weight_decay"": 0.0001}",,128,64,128,32,0.2,0.001,0.0001,64,1.0
560,42,ok,0.020151972770690918,-0.09815466403961182,1.9379634857177734,"{""batch_size"": 128, ""dense1"": 128, ""dense2"": 32, ""dropout"": 0.2, ""grad_clip"": 1.0, ""hidden_gru"": 64, ""hidden_lstm"": 128, ""lr"": 0.001, ""weight_decay"": 0.0001}",,128,64,128,32,0.2,0.001,0.0001,128,1.0
561,42,ok,0.01941259205341339,-0.019049882888793945,2.1974494457244873,"{""batch_size"": 64, ""dense1"": 128, ""dense2"": 64, ""dropout"": 0.0, ""grad_clip"": 1.0, ""hidden_gru"": 64, ""hidden_lstm"": 128, ""lr"": 0.0005, ""weight_decay"": 1e-06}",,128,64,128,64,0.0,0.0005,1e-06,64,1.0
562,42,ok,0.019426589831709862,-0.02051997184753418,1.7815406322479248,"{""batch_size"": 128, ""dense1"": 128, ""dense2"": 64, ""dropout"": 0.0, ""grad_clip"": 1.0, ""hidden_gru"": 64, ""hidden_lstm"": 128, ""lr"": 0.0005, ""weight_decay"": 1e-06}",,128,64,128,64,0.0,0.0005,1e-06,128,1.0
563,42,ok,0.019412582740187645,-0.01904904842376709,2.136697769165039,"{""batch_size"": 64, ""dense1"": 128, ""dense2"": 64, ""dropout"": 0.0, ""grad_clip"": 1.0, ""hidden_gru"": 64, ""hidden_lstm"": 128, ""lr"": 0.0005, ""weight_decay"": 0.0001}",,128,64,128,64,0.0,0.0005,0.0001,64,1.0
564,42,ok,0.019426582381129265,-0.020519256591796875,1.7893776893615723,"{""batch_size"": 128, ""dense1"": 128, ""dense2"": 64, ""dropout"": 0.0, ""grad_clip"": 1.0, ""hidden_gru"": 64, ""hidden_lstm"": 128, ""lr"": 0.0005, ""weight_decay"": 0.0001}",,128,64,128,64,0.0,0.0005,0.0001,128,1.0
565,42,ok,0.01936868205666542,-0.014444947242736816,2.2135565280914307,"{""batch_size"": 64, ""dense1"": 128, ""dense2"": 64, ""dropout"": 0.0, ""grad_clip"": 1.0, ""hidden_gru"": 64, ""hidden_lstm"": 128, ""lr"": 0.001, ""weight_decay"": 1e-06}",,128,64,128,64,0.0,0.001,1e-06,64,1.0
566,42,ok,0.019183848053216934,0.0048239827156066895,1.6348230838775635,"{""batch_size"": 128, ""dense1"": 128, ""dense2"": 64, ""dropout"": 0.0, ""grad_clip"": 1.0, ""hidden_gru"": 64, ""hidden_lstm"": 128, ""lr"": 0.001, ""weight_decay"": 1e-06}",,128,64,128,64,0.0,0.001,1e-06,128,1.0
567,42,ok,0.019368547946214676,-0.014431118965148926,2.356325149536133,"{""batch_size"": 64, ""dense1"": 128, ""dense2"": 64, ""dropout"": 0.0, ""grad_clip"": 1.0, ""hidden_gru"": 64, ""hidden_lstm"": 128, ""lr"": 0.001, ""weight_decay"": 0.0001}",,128,64,128,64,0.0,0.001,0.0001,64,1.0
568,42,ok,0.01918214187026024,0.00500112771987915,1.6580276489257812,"{""batch_size"": 128, ""dense1"": 128, ""dense2"": 64, ""dropout"": 0.0, ""grad_clip"": 1.0, ""hidden_gru"": 64, ""hidden_lstm"": 128, ""lr"": 0.001, ""weight_decay"": 0.0001}",,128,64,128,64,0.0,0.001,0.0001,128,1.0
569,42,ok,0.019137360155582428,0.009641528129577637,1.9689157009124756,"{""batch_size"": 64, ""dense1"": 128, ""dense2"": 64, ""dropout"": 0.2, ""grad_clip"": 1.0, ""hidden_gru"": 64, ""hidden_lstm"": 128, ""lr"": 0.0005, ""weight_decay"": 1e-06}",,128,64,128,64,0.2,0.0005,1e-06,64,1.0
570,42,ok,0.019225118681788445,0.000537574291229248,1.8190710544586182,"{""batch_size"": 128, ""dense1"": 128, ""dense2"": 64, ""dropout"": 0.2, ""grad_clip"": 1.0, ""hidden_gru"": 64, ""hidden_lstm"": 128, ""lr"": 0.0005, ""weight_decay"": 1e-06}",,128,64,128,64,0.2,0.0005,1e-06,128,1.0
571,42,ok,0.01913735829293728,0.009641706943511963,2.220515012741089,"{""batch_size"": 64, ""dense1"": 128, ""dense2"": 64, ""dropout"": 0.2, ""grad_clip"": 1.0, ""hidden_gru"": 64, ""hidden_lstm"": 128, ""lr"": 0.0005, ""weight_decay"": 0.0001}",,128,64,128,64,0.2,0.0005,0.0001,64,1.0
572,42,ok,0.019225118681788445,0.000537574291229248,1.8658568859100342,"{""batch_size"": 128, ""dense1"": 128, ""dense2"": 64, ""dropout"": 0.2, ""grad_clip"": 1.0, ""hidden_gru"": 64, ""hidden_lstm"": 128, ""lr"": 0.0005, ""weight_decay"": 0.0001}",,128,64,128,64,0.2,0.0005,0.0001,128,1.0
573,42,ok,0.018930383026599884,0.03094768524169922,2.645873785018921,"{""batch_size"": 64, ""dense1"": 128, ""dense2"": 64, ""dropout"": 0.2, ""grad_clip"": 1.0, ""hidden_gru"": 64, ""hidden_lstm"": 128, ""lr"": 0.001, ""weight_decay"": 1e-06}",,128,64,128,64,0.2,0.001,1e-06,64,1.0
574,42,ok,0.019159391522407532,0.007359981536865234,1.6627490520477295,"{""batch_size"": 128, ""dense1"": 128, ""dense2"": 64, ""dropout"": 0.2, ""grad_clip"": 1.0, ""hidden_gru"": 64, ""hidden_lstm"": 128, ""lr"": 0.001, ""weight_decay"": 1e-06}",,128,64,128,64,0.2,0.001,1e-06,128,1.0
575,42,ok,0.018930332735180855,0.030952930450439453,2.5621132850646973,"{""batch_size"": 64, ""dense1"": 128, ""dense2"": 64, ""dropout"": 0.2, ""grad_clip"": 1.0, ""hidden_gru"": 64, ""hidden_lstm"": 128, ""lr"": 0.001, ""weight_decay"": 0.0001}",,128,64,128,64,0.2,0.001,0.0001,64,1.0
576,42,ok,0.019159387797117233,0.007360219955444336,1.6164557933807373,"{""batch_size"": 128, ""dense1"": 128, ""dense2"": 64, ""dropout"": 0.2, ""grad_clip"": 1.0, ""hidden_gru"": 64, ""hidden_lstm"": 128, ""lr"": 0.001, ""weight_decay"": 0.0001}",,128,64,128,64,0.2,0.001,0.0001,128,1.0
577,42,ok,0.020593268796801567,-0.14677691459655762,2.854757308959961,"{""batch_size"": 64, ""dense1"": 32, ""dense2"": 16, ""dropout"": 0.0, ""grad_clip"": 1.0, ""hidden_gru"": 128, ""hidden_lstm"": 128, ""lr"": 0.0005, ""weight_decay"": 1e-06}",,128,128,32,16,0.0,0.0005,1e-06,64,1.0
578,42,ok,0.020711587741971016,-0.15999245643615723,4.211755037307739,"{""batch_size"": 128, ""dense1"": 32, ""dense2"": 16, ""dropout"": 0.0, ""grad_clip"": 1.0, ""hidden_gru"": 128, ""hidden_lstm"": 128, ""lr"": 0.0005, ""weight_decay"": 1e-06}",,128,128,32,16,0.0,0.0005,1e-06,128,1.0
579,42,ok,0.020593179389834404,-0.1467670202255249,2.973869800567627,"{""batch_size"": 64, ""dense1"": 32, ""dense2"": 16, ""dropout"": 0.0, ""grad_clip"": 1.0, ""hidden_gru"": 128, ""hidden_lstm"": 128, ""lr"": 0.0005, ""weight_decay"": 0.0001}",,128,128,32,16,0.0,0.0005,0.0001,64,1.0
580,42,ok,0.020711373537778854,-0.15996861457824707,4.199083566665649,"{""batch_size"": 128, ""dense1"": 32, ""dense2"": 16, ""dropout"": 0.0, ""grad_clip"": 1.0, ""hidden_gru"": 128, ""hidden_lstm"": 128, ""lr"": 0.0005, ""weight_decay"": 0.0001}",,128,128,32,16,0.0,0.0005,0.0001,128,1.0
581,42,ok,0.02000434324145317,-0.08212399482727051,2.4365363121032715,"{""batch_size"": 64, ""dense1"": 32, ""dense2"": 16, ""dropout"": 0.0, ""grad_clip"": 1.0, ""hidden_gru"": 128, ""hidden_lstm"": 128, ""lr"": 0.001, ""weight_decay"": 1e-06}",,128,128,32,16,0.0,0.001,1e-06,64,1.0
582,42,ok,0.02024935372173786,-0.10879361629486084,2.7885372638702393,"{""batch_size"": 128, ""dense1"": 32, ""dense2"": 16, ""dropout"": 0.0, ""grad_clip"": 1.0, ""hidden_gru"": 128, ""hidden_lstm"": 128, ""lr"": 0.001, ""weight_decay"": 1e-06}",,128,128,32,16,0.0,0.001,1e-06,128,1.0
583,42,ok,0.020004304125905037,-0.08211970329284668,2.3589813709259033,"{""batch_size"": 64, ""dense1"": 32, ""dense2"": 16, ""dropout"": 0.0, ""grad_clip"": 1.0, ""hidden_gru"": 128, ""hidden_lstm"": 128, ""lr"": 0.001, ""weight_decay"": 0.0001}",,128,128,32,16,0.0,0.001,0.0001,64,1.0
584,42,ok,0.02024930529296398,-0.1087883710861206,2.8080480098724365,"{""batch_size"": 128, ""dense1"": 32, ""dense2"": 16, ""dropout"": 0.0, ""grad_clip"": 1.0, ""hidden_gru"": 128, ""hidden_lstm"": 128, ""lr"": 0.001, ""weight_decay"": 0.0001}",,128,128,32,16,0.0,0.001,0.0001,128,1.0
585,42,ok,0.020369449630379677,-0.12198483943939209,5.132768630981445,"{""batch_size"": 64, ""dense1"": 32, ""dense2"": 16, ""dropout"": 0.2, ""grad_clip"": 1.0, ""hidden_gru"": 128, ""hidden_lstm"": 128, ""lr"": 0.0005, ""weight_decay"": 1e-06}",,128,128,32,16,0.2,0.0005,1e-06,64,1.0
586,42,ok,0.021250024437904358,-0.22108888626098633,4.172757148742676,"{""batch_size"": 128, ""dense1"": 32, ""dense2"": 16, ""dropout"": 0.2, ""grad_clip"": 1.0, ""hidden_gru"": 128, ""hidden_lstm"": 128, ""lr"": 0.0005, ""weight_decay"": 1e-06}",,128,128,32,16,0.2,0.0005,1e-06,128,1.0
587,42,ok,0.020376406610012054,-0.12275147438049316,5.155328989028931,"{""batch_size"": 64, ""dense1"": 32, ""dense2"": 16, ""dropout"": 0.2, ""grad_clip"": 1.0, ""hidden_gru"": 128, ""hidden_lstm"": 128, ""lr"": 0.0005, ""weight_decay"": 0.0001}",,128,128,32,16,0.2,0.0005,0.0001,64,1.0
588,42,ok,0.02126023918390274,-0.22226309776306152,4.1828508377075195,"{""batch_size"": 128, ""dense1"": 32, ""dense2"": 16, ""dropout"": 0.2, ""grad_clip"": 1.0, ""hidden_gru"": 128, ""hidden_lstm"": 128, ""lr"": 0.0005, ""weight_decay"": 0.0001}",,128,128,32,16,0.2,0.0005,0.0001,128,1.0
589,42,ok,0.020055430009961128,-0.08765804767608643,3.4457099437713623,"{""batch_size"": 64, ""dense1"": 32, ""dense2"": 16, ""dropout"": 0.2, ""grad_clip"": 1.0, ""hidden_gru"": 128, ""hidden_lstm"": 128, ""lr"": 0.001, ""weight_decay"": 1e-06}",,128,128,32,16,0.2,0.001,1e-06,64,1.0
590,42,ok,0.020823193714022636,-0.17252755165100098,4.183931350708008,"{""batch_size"": 128, ""dense1"": 32, ""dense2"": 16, ""dropout"": 0.2, ""grad_clip"": 1.0, ""hidden_gru"": 128, ""hidden_lstm"": 128, ""lr"": 0.001, ""weight_decay"": 1e-06}",,128,128,32,16,0.2,0.001,1e-06,128,1.0
591,42,ok,0.020055344328284264,-0.08764863014221191,3.3936831951141357,"{""batch_size"": 64, ""dense1"": 32, ""dense2"": 16, ""dropout"": 0.2, ""grad_clip"": 1.0, ""hidden_gru"": 128, ""hidden_lstm"": 128, ""lr"": 0.001, ""weight_decay"": 0.0001}",,128,128,32,16,0.2,0.001,0.0001,64,1.0
592,42,ok,0.020823072642087936,-0.17251408100128174,4.198422431945801,"{""batch_size"": 128, ""dense1"": 32, ""dense2"": 16, ""dropout"": 0.2, ""grad_clip"": 1.0, ""hidden_gru"": 128, ""hidden_lstm"": 128, ""lr"": 0.001, ""weight_decay"": 0.0001}",,128,128,32,16,0.2,0.001,0.0001,128,1.0
593,42,ok,0.01981218159198761,-0.06143391132354736,2.256657361984253,"{""batch_size"": 64, ""dense1"": 32, ""dense2"": 32, ""dropout"": 0.0, ""grad_clip"": 1.0, ""hidden_gru"": 128, ""hidden_lstm"": 128, ""lr"": 0.0005, ""weight_decay"": 1e-06}",,128,128,32,32,0.0,0.0005,1e-06,64,1.0
594,42,ok,0.01951729692518711,-0.030072450637817383,1.9938304424285889,"{""batch_size"": 128, ""dense1"": 32, ""dense2"": 32, ""dropout"": 0.0, ""grad_clip"": 1.0, ""hidden_gru"": 128, ""hidden_lstm"": 128, ""lr"": 0.0005, ""weight_decay"": 1e-06}",,128,128,32,32,0.0,0.0005,1e-06,128,1.0
595,42,ok,0.01981387846171856,-0.061615705490112305,2.335341453552246,"{""batch_size"": 64, ""dense1"": 32, ""dense2"": 32, ""dropout"": 0.0, ""grad_clip"": 1.0, ""hidden_gru"": 128, ""hidden_lstm"": 128, ""lr"": 0.0005, ""weight_decay"": 0.0001}",,128,128,32,32,0.0,0.0005,0.0001,64,1.0
596,42,ok,0.019514892250299454,-0.029818415641784668,1.9956483840942383,"{""batch_size"": 128, ""dense1"": 32, ""dense2"": 32, ""dropout"": 0.0, ""grad_clip"": 1.0, ""hidden_gru"": 128, ""hidden_lstm"": 128, ""lr"": 0.0005, ""weight_decay"": 0.0001}",,128,128,32,32,0.0,0.0005,0.0001,128,1.0
597,42,ok,0.019673608243465424,-0.046637892723083496,2.1625750064849854,"{""batch_size"": 64, ""dense1"": 32, ""dense2"": 32, ""dropout"": 0.0, ""grad_clip"": 1.0, ""hidden_gru"": 128, ""hidden_lstm"": 128, ""lr"": 0.001, ""weight_decay"": 1e-06}",,128,128,32,32,0.0,0.001,1e-06,64,1.0
598,42,ok,0.019243542104959488,-0.001378774642944336,1.8038694858551025,"{""batch_size"": 128, ""dense1"": 32, ""dense2"": 32, ""dropout"": 0.0, ""grad_clip"": 1.0, ""hidden_gru"": 128, ""hidden_lstm"": 128, ""lr"": 0.001, ""weight_decay"": 1e-06}",,128,128,32,32,0.0,0.001,1e-06,128,1.0
599,42,ok,0.019673576578497887,-0.04663443565368652,2.196547508239746,"{""batch_size"": 64, ""dense1"": 32, ""dense2"": 32, ""dropout"": 0.0, ""grad_clip"": 1.0, ""hidden_gru"": 128, ""hidden_lstm"": 128, ""lr"": 0.001, ""weight_decay"": 0.0001}",,128,128,32,32,0.0,0.001,0.0001,64,1.0
600,42,ok,0.019243543967604637,-0.0013791322708129883,1.8162600994110107,"{""batch_size"": 128, ""dense1"": 32, ""dense2"": 32, ""dropout"": 0.0, ""grad_clip"": 1.0, ""hidden_gru"": 128, ""hidden_lstm"": 128, ""lr"": 0.001, ""weight_decay"": 0.0001}",,128,128,32,32,0.0,0.001,0.0001,128,1.0
601,42,ok,0.019449016079306602,-0.02287769317626953,2.7282447814941406,"{""batch_size"": 64, ""dense1"": 32, ""dense2"": 32, ""dropout"": 0.2, ""grad_clip"": 1.0, ""hidden_gru"": 128, ""hidden_lstm"": 128, ""lr"": 0.0005, ""weight_decay"": 1e-06}",,128,128,32,32,0.2,0.0005,1e-06,64,1.0
602,42,ok,0.019606608897447586,-0.039521217346191406,2.0105862617492676,"{""batch_size"": 128, ""dense1"": 32, ""dense2"": 32, ""dropout"": 0.2, ""grad_clip"": 1.0, ""hidden_gru"": 128, ""hidden_lstm"": 128, ""lr"": 0.0005, ""weight_decay"": 1e-06}",,128,128,32,32,0.2,0.0005,1e-06,128,1.0
603,42,ok,0.01945040188729763,-0.023023247718811035,2.582103729248047,"{""batch_size"": 64, ""dense1"": 32, ""dense2"": 32, ""dropout"": 0.2, ""grad_clip"": 1.0, ""hidden_gru"": 128, ""hidden_lstm"": 128, ""lr"": 0.0005, ""weight_decay"": 0.0001}",,128,128,32,32,0.2,0.0005,0.0001,64,1.0
604,42,ok,0.019606588408350945,-0.03951907157897949,2.0080182552337646,"{""batch_size"": 128, ""dense1"": 32, ""dense2"": 32, ""dropout"": 0.2, ""grad_clip"": 1.0, ""hidden_gru"": 128, ""hidden_lstm"": 128, ""lr"": 0.0005, ""weight_decay"": 0.0001}",,128,128,32,32,0.2,0.0005,0.0001,128,1.0
605,42,ok,0.019573254510760307,-0.0359874963760376,2.3737387657165527,"{""batch_size"": 64, ""dense1"": 32, ""dense2"": 32, ""dropout"": 0.2, ""grad_clip"": 1.0, ""hidden_gru"": 128, ""hidden_lstm"": 128, ""lr"": 0.001, ""weight_decay"": 1e-06}",,128,128,32,32,0.2,0.001,1e-06,64,1.0
606,42,ok,0.019387351348996162,-0.01640176773071289,1.8127806186676025,"{""batch_size"": 128, ""dense1"": 32, ""dense2"": 32, ""dropout"": 0.2, ""grad_clip"": 1.0, ""hidden_gru"": 128, ""hidden_lstm"": 128, ""lr"": 0.001, ""weight_decay"": 1e-06}",,128,128,32,32,0.2,0.001,1e-06,128,1.0
607,42,ok,0.019573243334889412,-0.03598618507385254,2.3978726863861084,"{""batch_size"": 64, ""dense1"": 32, ""dense2"": 32, ""dropout"": 0.2, ""grad_clip"": 1.0, ""hidden_gru"": 128, ""hidden_lstm"": 128, ""lr"": 0.001, ""weight_decay"": 0.0001}",,128,128,32,32,0.2,0.001,0.0001,64,1.0
608,42,ok,0.019387345761060715,-0.016401052474975586,1.801649808883667,"{""batch_size"": 128, ""dense1"": 32, ""dense2"": 32, ""dropout"": 0.2, ""grad_clip"": 1.0, ""hidden_gru"": 128, ""hidden_lstm"": 128, ""lr"": 0.001, ""weight_decay"": 0.0001}",,128,128,32,32,0.2,0.001,0.0001,128,1.0
609,42,ok,0.0194996427744627,-0.028209805488586426,2.167416572570801,"{""batch_size"": 64, ""dense1"": 32, ""dense2"": 64, ""dropout"": 0.0, ""grad_clip"": 1.0, ""hidden_gru"": 128, ""hidden_lstm"": 128, ""lr"": 0.0005, ""weight_decay"": 1e-06}",,128,128,32,64,0.0,0.0005,1e-06,64,1.0
610,42,ok,0.019546354189515114,-0.0331418514251709,2.3916473388671875,"{""batch_size"": 128, ""dense1"": 32, ""dense2"": 64, ""dropout"": 0.0, ""grad_clip"": 1.0, ""hidden_gru"": 128, ""hidden_lstm"": 128, ""lr"": 0.0005, ""weight_decay"": 1e-06}",,128,128,32,64,0.0,0.0005,1e-06,128,1.0
611,42,ok,0.019499626010656357,-0.028208017349243164,2.136706829071045,"{""batch_size"": 64, ""dense1"": 32, ""dense2"": 64, ""dropout"": 0.0, ""grad_clip"": 1.0, ""hidden_gru"": 128, ""hidden_lstm"": 128, ""lr"": 0.0005, ""weight_decay"": 0.0001}",,128,128,32,64,0.0,0.0005,0.0001,64,1.0
612,42,ok,0.019546402618288994,-0.03314697742462158,2.3908402919769287,"{""batch_size"": 128, ""dense1"": 32, ""dense2"": 64, ""dropout"": 0.0, ""grad_clip"": 1.0, ""hidden_gru"": 128, ""hidden_lstm"": 128, ""lr"": 0.0005, ""weight_decay"": 0.0001}",,128,128,32,64,0.0,0.0005,0.0001,128,1.0
613,42,ok,0.019762977957725525,-0.056168437004089355,2.374677896499634,"{""batch_size"": 64, ""dense1"": 32, ""dense2"": 64, ""dropout"": 0.0, ""grad_clip"": 1.0, ""hidden_gru"": 128, ""hidden_lstm"": 128, ""lr"": 0.001, ""weight_decay"": 1e-06}",,128,128,32,64,0.0,0.001,1e-06,64,1.0
614,42,ok,0.019565468654036522,-0.03516340255737305,2.199760675430298,"{""batch_size"": 128, ""dense1"": 32, ""dense2"": 64, ""dropout"": 0.0, ""grad_clip"": 1.0, ""hidden_gru"": 128, ""hidden_lstm"": 128, ""lr"": 0.001, ""weight_decay"": 1e-06}",,128,128,32,64,0.0,0.001,1e-06,128,1.0
615,42,ok,0.019762950018048286,-0.056165456771850586,2.1773312091827393,"{""batch_size"": 64, ""dense1"": 32, ""dense2"": 64, ""dropout"": 0.0, ""grad_clip"": 1.0, ""hidden_gru"": 128, ""hidden_lstm"": 128, ""lr"": 0.001, ""weight_decay"": 0.0001}",,128,128,32,64,0.0,0.001,0.0001,64,1.0
616,42,ok,0.019565455615520477,-0.03516197204589844,2.195356845855713,"{""batch_size"": 128, ""dense1"": 32, ""dense2"": 64, ""dropout"": 0.0, ""grad_clip"": 1.0, ""hidden_gru"": 128, ""hidden_lstm"": 128, ""lr"": 0.001, ""weight_decay"": 0.0001}",,128,128,32,64,0.0,0.001,0.0001,128,1.0
617,42,ok,0.01932404562830925,-0.00977468490600586,2.1737937927246094,"{""batch_size"": 64, ""dense1"": 32, ""dense2"": 64, ""dropout"": 0.2, ""grad_clip"": 1.0, ""hidden_gru"": 128, ""hidden_lstm"": 128, ""lr"": 0.0005, ""weight_decay"": 1e-06}",,128,128,32,64,0.2,0.0005,1e-06,64,1.0
618,42,ok,0.019470293074846268,-0.025116801261901855,3.4157538414001465,"{""batch_size"": 128, ""dense1"": 32, ""dense2"": 64, ""dropout"": 0.2, ""grad_clip"": 1.0, ""hidden_gru"": 128, ""hidden_lstm"": 128, ""lr"": 0.0005, ""weight_decay"": 1e-06}",,128,128,32,64,0.2,0.0005,1e-06,128,1.0
619,42,ok,0.019324040040373802,-0.009774208068847656,2.2141387462615967,"{""batch_size"": 64, ""dense1"": 32, ""dense2"": 64, ""dropout"": 0.2, ""grad_clip"": 1.0, ""hidden_gru"": 128, ""hidden_lstm"": 128, ""lr"": 0.0005, ""weight_decay"": 0.0001}",,128,128,32,64,0.2,0.0005,0.0001,64,1.0
620,42,ok,0.01947028562426567,-0.02511608600616455,3.406707525253296,"{""batch_size"": 128, ""dense1"": 32, ""dense2"": 64, ""dropout"": 0.2, ""grad_clip"": 1.0, ""hidden_gru"": 128, ""hidden_lstm"": 128, ""lr"": 0.0005, ""weight_decay"": 0.0001}",,128,128,32,64,0.2,0.0005,0.0001,128,1.0
621,42,ok,0.01924111321568489,-0.0011261701583862305,2.660412311553955,"{""batch_size"": 64, ""dense1"": 32, ""dense2"": 64, ""dropout"": 0.2, ""grad_clip"": 1.0, ""hidden_gru"": 128, ""hidden_lstm"": 128, ""lr"": 0.001, ""weight_decay"": 1e-06}",,128,128,32,64,0.2,0.001,1e-06,64,1.0
622,42,ok,0.019372034817934036,-0.014796257019042969,2.21379017829895,"{""batch_size"": 128, ""dense1"": 32, ""dense2"": 64, ""dropout"": 0.2, ""grad_clip"": 1.0, ""hidden_gru"": 128, ""hidden_lstm"": 128, ""lr"": 0.001, ""weight_decay"": 1e-06}",,128,128,32,64,0.2,0.001,1e-06,128,1.0
623,42,ok,0.019289584830403328,-0.006176471710205078,2.7702817916870117,"{""batch_size"": 64, ""dense1"": 32, ""dense2"": 64, ""dropout"": 0.2, ""grad_clip"": 1.0, ""hidden_gru"": 128, ""hidden_lstm"": 128, ""lr"": 0.001, ""weight_decay"": 0.0001}",,128,128,32,64,0.2,0.001,0.0001,64,1.0
624,42,ok,0.01937202736735344,-0.014795541763305664,2.203892946243286,"{""batch_size"": 128, ""dense1"": 32, ""dense2"": 64, ""dropout"": 0.2, ""grad_clip"": 1.0, ""hidden_gru"": 128, ""hidden_lstm"": 128, ""lr"": 0.001, ""weight_decay"": 0.0001}",,128,128,32,64,0.2,0.001,0.0001,128,1.0
625,42,ok,0.020687047392129898,-0.15724515914916992,2.6017656326293945,"{""batch_size"": 64, ""dense1"": 64, ""dense2"": 16, ""dropout"": 0.0, ""grad_clip"": 1.0, ""hidden_gru"": 128, ""hidden_lstm"": 128, ""lr"": 0.0005, ""weight_decay"": 1e-06}",,128,128,64,16,0.0,0.0005,1e-06,64,1.0
